id,Date,State,Total Confirmed Cases,Total Deaths
4410,Sun 3/12,Pennsylvania,3527854,50482
4411,Sun 3/12,Puerto Rico,1135508,5825
4412,Sun 3/12,Rhode Island,460697,3902
4413,Sun 3/12,South Carolina,1836568,20128
4414,Sun 3/12,South Dakota,279130,3210
4415,Sun 3/12,Tennessee,2451936,28971
4416,Sun 3/12,Texas,8350220,94374
4417,Sun 3/12,Utah,1090669,5298
4418,Sun 3/12,Vermont,152618,929
4419,Sun 3/12,Virgin Islands,24813,130
4420,Sun 3/12,Virginia,2291951,23767
4421,Sun 3/12,Washington,1928913,15749
4422,Sun 3/12,West Virginia,643270,8104
4423,Sun 3/12,Wisconsin,2007241,16440
4424,Sun 3/12,Wyoming,185385,2005
4425,Mon 3/13,Alabama,1644533,21570
4426,Mon 3/13,Alaska,307958,1438
4427,Mon 3/13,American Samoa,8320,34
4428,Mon 3/13,Arizona,2444144,33104
4429,Mon 3/13,Arkansas,1007474,13038
4430,Mon 3/13,California,12134760,104027
4431,Mon 3/13,Colorado,1767187,14185
4432,Mon 3/13,Connecticut,977142,12219
4433,Mon 3/13,Delaware,332158,3330
4434,Mon 3/13,District of Columbia,177945,1432
4435,Mon 3/13,Florida,7531055,86850
4436,Mon 3/13,Georgia,2979279,40978
4437,Mon 3/13,Guam,61951,421
4438,Mon 3/13,Hawaii,371456,1838
4439,Mon 3/13,Idaho,521266,5430
4440,Mon 3/13,Illinois,4090501,41496
4441,Mon 3/13,Indiana,2051104,26115
4442,Mon 3/13,Iowa,903991,10727
4443,Mon 3/13,Kansas,938200,10208
4444,Mon 3/13,Kentucky,1721300,18286
4445,Mon 3/13,Louisiana,1573810,18766
4446,Mon 3/13,Maine,318130,2945
4447,Mon 3/13,Maryland,1366352,16625
4448,Mon 3/13,Massachusetts,2224337,24333
4449,Mon 3/13,Michigan,3054792,42150
4450,Mon 3/13,Minnesota,1778866,14870
4451,Mon 3/13,Mississippi,990756,13405
4452,Mon 3/13,Missouri,1788732,23925
4453,Mon 3/13,Montana,330224,3680
4454,Mon 3/13,Nebraska,569133,5066
4455,Mon 3/13,Nevada,890126,12067
4456,Mon 3/13,New Hampshire,378870,3010
4457,Mon 3/13,New Jersey,3051396,36061
4458,Mon 3/13,New Mexico,671522,9091
4459,Mon 3/13,New York,6794582,79964
4460,Mon 3/13,North Carolina,3472644,29677
4461,Mon 3/13,North Dakota,287594,2517
4462,Mon 3/13,Northern Mariana Islands,13395,41
4463,Mon 3/13,Ohio,3400652,41974
4464,Mon 3/13,Oklahoma,1290929,16485
4465,Mon 3/13,Oregon,963565,9378
4466,Mon 3/13,Pennsylvania,3527854,50482
4467,Mon 3/13,Puerto Rico,1135508,5825
4468,Mon 3/13,Rhode Island,460697,3902
4469,Mon 3/13,South Carolina,1836568,20128
4470,Mon 3/13,South Dakota,279130,3210
4471,Mon 3/13,Tennessee,2451936,28971
4472,Mon 3/13,Texas,8350220,94375
4473,Mon 3/13,Utah,1090669,5298
4474,Mon 3/13,Vermont,152618,929
4475,Mon 3/13,Virgin Islands,24813,130
4476,Mon 3/13,Virginia,2294345,23767
4477,Mon 3/13,Washington,1928913,15749
4478,Mon 3/13,West Virginia,643270,8104
4479,Mon 3/13,Wisconsin,2007241,16440
4480,Mon 3/13,Wyoming,185385,2005
4481,Tue 3/14,Alabama,1644533,21570
4482,Tue 3/14,Alaska,308399,1438
4483,Tue 3/14,American Samoa,8320,34
4484,Tue 3/14,Arizona,2444144,33104
4485,Tue 3/14,Arkansas,1007474,13038
4486,Tue 3/14,California,12135588,104038
4487,Tue 3/14,Colorado,1767719,14191
4488,Tue 3/14,Connecticut,977313,12230
4489,Tue 3/14,Delaware,332158,3330
4490,Tue 3/14,District of Columbia,177945,1432
4491,Tue 3/14,Florida,7531055,86850
4492,Tue 3/14,Georgia,2979279,40978
4493,Tue 3/14,Guam,61951,421
4494,Tue 3/14,Hawaii,371456,1838
4495,Tue 3/14,Idaho,521270,5430
4496,Tue 3/14,Illinois,4090501,41496
4497,Tue 3/14,Indiana,2051104,26115
4498,Tue 3/14,Iowa,903991,10727
4499,Tue 3/14,Kansas,938200,10208
4500,Tue 3/14,Kentucky,1721300,18286
4501,Tue 3/14,Louisiana,1573810,18766
4502,Tue 3/14,Maine,319103,2970
4503,Tue 3/14,Maryland,1367206,16636
4504,Tue 3/14,Massachusetts,2224337,24333
4505,Tue 3/14,Michigan,3062222,42223
4506,Tue 3/14,Minnesota,1778866,14870
4507,Tue 3/14,Mississippi,990756,13405
4508,Tue 3/14,Missouri,1790862,23947
4509,Tue 3/14,Montana,330224,3680
4510,Tue 3/14,Nebraska,569187,5066
4511,Tue 3/14,Nevada,890126,12067
4512,Tue 3/14,New Hampshire,378878,3011
4513,Tue 3/14,New Jersey,3052283,36061
4514,Tue 3/14,New Mexico,671657,9091
4515,Tue 3/14,New York,6795449,79975
4516,Tue 3/14,North Carolina,3472644,29677
4517,Tue 3/14,North Dakota,287594,2517
4518,Tue 3/14,Northern Mariana Islands,13395,41
4519,Tue 3/14,Ohio,3400652,41974
4520,Tue 3/14,Oklahoma,1290929,16485
4521,Tue 3/14,Oregon,963565,9378
4522,Tue 3/14,Pennsylvania,3527854,50482
4523,Tue 3/14,Puerto Rico,1136054,5831
4524,Tue 3/14,Rhode Island,460697,3902
4525,Tue 3/14,South Carolina,1838468,20176
4526,Tue 3/14,South Dakota,279130,3210
4527,Tue 3/14,Tennessee,2451936,28971
4528,Tue 3/14,Texas,8350220,94376
4529,Tue 3/14,Utah,1090669,5298
4530,Tue 3/14,Vermont,152618,929
4531,Tue 3/14,Virgin Islands,24818,130
4532,Tue 3/14,Virginia,2294668,23775
4533,Tue 3/14,Washington,1928913,15749
4534,Tue 3/14,West Virginia,643270,8104
4535,Tue 3/14,Wisconsin,2009072,16441
4536,Tue 3/14,Wyoming,185640,2009
4537,Wed 3/15,Alabama,1646423,21612
4538,Wed 3/15,Alaska,308399,1438
4539,Wed 3/15,American Samoa,8320,34
4540,Wed 3/15,Arizona,2448406,33158
4541,Wed 3/15,Arkansas,1007474,13038
4542,Wed 3/15,California,12136243,104047
4543,Wed 3/15,Colorado,1768101,14209
4544,Wed 3/15,Connecticut,977433,12230
4545,Wed 3/15,Delaware,332526,3342
4546,Wed 3/15,District of Columbia,177945,1432
4547,Wed 3/15,Florida,7531055,86850
4548,Wed 3/15,Georgia,2982137,41021
4549,Wed 3/15,Guam,62030,416
4550,Wed 3/15,Hawaii,371902,1846
4551,Wed 3/15,Idaho,522185,5437
4552,Wed 3/15,Illinois,4090542,41496
4553,Wed 3/15,Indiana,2051104,26115
4554,Wed 3/15,Iowa,905744,10743
4555,Wed 3/15,Kansas,939525,10208
4556,Wed 3/15,Kentucky,1721300,18286
4557,Wed 3/15,Louisiana,1576509,18801
4558,Wed 3/15,Maine,319103,2970
4559,Wed 3/15,Maryland,1367574,16635
4560,Wed 3/15,Massachusetts,2224337,24333
4561,Wed 3/15,Michigan,3062222,42223
4562,Wed 3/15,Minnesota,1778866,14870
4563,Wed 3/15,Mississippi,991967,13405
4564,Wed 3/15,Missouri,1791125,23948
4565,Wed 3/15,Montana,330224,3680
4566,Wed 3/15,Nebraska,569270,5066
4567,Wed 3/15,Nevada,890126,12078
4568,Wed 3/15,New Hampshire,378878,3012
4569,Wed 3/15,New Jersey,3053287,36061
4570,Wed 3/15,New Mexico,671954,9092
4571,Wed 3/15,New York,6796539,79988
4572,Wed 3/15,North Carolina,3477321,29712
4573,Wed 3/15,North Dakota,287594,2517
4574,Wed 3/15,Northern Mariana Islands,13395,41
4575,Wed 3/15,Ohio,3400652,41974
4576,Wed 3/15,Oklahoma,1290929,16485
4577,Wed 3/15,Oregon,965286,9432
4578,Wed 3/15,Pennsylvania,3533937,50599
4579,Wed 3/15,Puerto Rico,1136524,5832
4580,Wed 3/15,Rhode Island,460697,3902
4581,Wed 3/15,South Carolina,1838468,20176
4582,Wed 3/15,South Dakota,279882,3219
4583,Wed 3/15,Tennessee,2455756,29005
4584,Wed 3/15,Texas,8437665,94437
4585,Wed 3/15,Utah,1090669,5298
4586,Wed 3/15,Vermont,152618,929
4587,Wed 3/15,Virgin Islands,24818,130
4588,Wed 3/15,Virginia,2295111,23775
4589,Wed 3/15,Washington,1936946,15859
4590,Wed 3/15,West Virginia,644682,8126
4591,Wed 3/15,Wisconsin,2009736,16445
4592,Wed 3/15,Wyoming,185640,2009
4593,Thu 3/16,Alabama,1646423,21612
4594,Thu 3/16,Alaska,308399,1438
4595,Thu 3/16,American Samoa,8320,34
4596,Thu 3/16,Arizona,2448406,33158
4597,Thu 3/16,Arkansas,1007940,13060
4598,Thu 3/16,California,12152129,104114
4599,Thu 3/16,Colorado,1768710,14209
4600,Thu 3/16,Connecticut,977572,12258
4601,Thu 3/16,Delaware,332526,3342
4602,Thu 3/16,District of Columbia,178106,1432
4603,Thu 3/16,Florida,7531055,86850
4604,Thu 3/16,Georgia,2982137,41021
4605,Thu 3/16,Guam,62030,416
4606,Thu 3/16,Hawaii,371902,1846
4607,Thu 3/16,Idaho,522210,5437
4608,Thu 3/16,Illinois,4099372,41573
4609,Thu 3/16,Indiana,2054532,26115
4610,Thu 3/16,Iowa,905744,10743
4611,Thu 3/16,Kansas,939525,10208
4612,Thu 3/16,Kentucky,1721300,18286
4613,Thu 3/16,Louisiana,1576509,18801
4614,Thu 3/16,Maine,319103,2970
4615,Thu 3/16,Maryland,1367873,16640
4616,Thu 3/16,Massachusetts,2227610,24391
4617,Thu 3/16,Michigan,3062222,42223
4618,Thu 3/16,Minnesota,1781651,14918
4619,Thu 3/16,Mississippi,991967,13417
4620,Thu 3/16,Missouri,1791479,23950
4621,Thu 3/16,Montana,330224,3680
4622,Thu 3/16,Nebraska,569324,5066
4623,Thu 3/16,Nevada,891702,12078
4624,Thu 3/16,New Hampshire,379083,3012
4625,Thu 3/16,New Jersey,3053701,36076
4626,Thu 3/16,New Mexico,672200,9098
4627,Thu 3/16,New York,6797987,79975
4628,Thu 3/16,North Carolina,3477321,29712
4629,Thu 3/16,North Dakota,287594,2521
4630,Thu 3/16,Northern Mariana Islands,13395,41
4631,Thu 3/16,Ohio,3408238,42017
4632,Thu 3/16,Oklahoma,1293792,16513
4633,Thu 3/16,Oregon,965286,9432
4634,Thu 3/16,Pennsylvania,3533937,50599
4635,Thu 3/16,Puerto Rico,1136980,5834
4636,Thu 3/16,Rhode Island,461266,3911
4637,Thu 3/16,South Carolina,1838468,20176
4638,Thu 3/16,South Dakota,279882,3219
4639,Thu 3/16,Tennessee,2455756,29005
4640,Thu 3/16,Texas,8437665,94440
4641,Thu 3/16,Utah,1091984,5309
4642,Thu 3/16,Vermont,152951,932
4643,Thu 3/16,Virgin Islands,24818,130
4644,Thu 3/16,Virginia,2295575,23775
4645,Thu 3/16,Washington,1936946,15859
4646,Thu 3/16,West Virginia,644682,8126
4647,Thu 3/16,Wisconsin,2010412,16454
4648,Thu 3/16,Wyoming,185640,2009
4649,Fri 3/17,Alabama,1646423,21612
4650,Fri 3/17,Alaska,308399,1438
4651,Fri 3/17,American Samoa,8320,34
4652,Fri 3/17,Arizona,2448406,33158
4653,Fri 3/17,Arkansas,1008303,13068
4654,Fri 3/17,California,12153079,104130
4655,Fri 3/17,Colorado,1768869,14209
4656,Fri 3/17,Connecticut,977720,12258
4657,Fri 3/17,Delaware,332526,3342
4658,Fri 3/17,District of Columbia,178106,1432
4659,Fri 3/17,Florida,7542869,87141
4660,Fri 3/17,Georgia,2982137,41021
4661,Fri 3/17,Guam,62030,416
4662,Fri 3/17,Hawaii,371902,1846
4663,Fri 3/17,Idaho,522215,5437
4664,Fri 3/17,Illinois,4099400,41573
4665,Fri 3/17,Indiana,2054532,26115
4666,Fri 3/17,Iowa,905744,10743
4667,Fri 3/17,Kansas,939525,10208
4668,Fri 3/17,Kentucky,1721300,18286
4669,Fri 3/17,Louisiana,1576509,18801
4670,Fri 3/17,Maine,319103,2970
4671,Fri 3/17,Maryland,1368228,16646
4672,Fri 3/17,Massachusetts,2227610,24391
4673,Fri 3/17,Michigan,3062222,42223
4674,Fri 3/17,Minnesota,1781651,14918
4675,Fri 3/17,Mississippi,991967,13417
4676,Fri 3/17,Missouri,1791607,23951
4677,Fri 3/17,Montana,330827,3701
4678,Fri 3/17,Nebraska,569324,5066
4679,Fri 3/17,Nevada,891702,12078
4680,Fri 3/17,New Hampshire,379083,3012
4681,Fri 3/17,New Jersey,3054372,36079
4682,Fri 3/17,New Mexico,672409,9098
4683,Fri 3/17,New York,6799260,79982
4684,Fri 3/17,North Carolina,3477321,29712
4685,Fri 3/17,North Dakota,288106,2521
4686,Fri 3/17,Northern Mariana Islands,13395,41
4687,Fri 3/17,Ohio,3408238,42017
4688,Fri 3/17,Oklahoma,1293792,16513
4689,Fri 3/17,Oregon,965286,9432
4690,Fri 3/17,Pennsylvania,3533937,50599
4691,Fri 3/17,Puerto Rico,1137350,5835
4692,Fri 3/17,Rhode Island,461266,3911
4693,Fri 3/17,South Carolina,1838468,20176
4694,Fri 3/17,South Dakota,279882,3219
4695,Fri 3/17,Tennessee,2455756,29005
4696,Fri 3/17,Texas,8437665,94446
4697,Fri 3/17,Utah,1091984,5309
4698,Fri 3/17,Vermont,152951,932
4699,Fri 3/17,Virgin Islands,24831,130
4700,Fri 3/17,Virginia,2296086,23775
4701,Fri 3/17,Washington,1936946,15859
4702,Fri 3/17,West Virginia,644682,8126
4703,Fri 3/17,Wisconsin,2011056,16457
4704,Fri 3/17,Wyoming,185640,2009
4705,Sat 3/18,Alabama,1646423,21612
4706,Sat 3/18,Alaska,308399,1438
4707,Sat 3/18,American Samoa,8320,34
4708,Sat 3/18,Arizona,2448406,33158
4709,Sat 3/18,Arkansas,1008303,13068
4710,Sat 3/18,California,12153079,104130
4711,Sat 3/18,Colorado,1768869,14209
4712,Sat 3/18,Connecticut,977720,12258
4713,Sat 3/18,Delaware,332526,3342
4714,Sat 3/18,District of Columbia,178106,1432
4715,Sat 3/18,Florida,7542869,87141
4716,Sat 3/18,Georgia,2982137,41021
4717,Sat 3/18,Guam,62030,416
4718,Sat 3/18,Hawaii,371902,1846
4719,Sat 3/18,Idaho,522215,5437
4720,Sat 3/18,Illinois,4099400,41573
4721,Sat 3/18,Indiana,2054532,26115
4722,Sat 3/18,Iowa,905744,10743
4723,Sat 3/18,Kansas,939525,10208
4724,Sat 3/18,Kentucky,1721300,18286
4725,Sat 3/18,Louisiana,1576509,18801
4726,Sat 3/18,Maine,319103,2970
4727,Sat 3/18,Maryland,1368228,16646
4728,Sat 3/18,Massachusetts,2227610,24391
4729,Sat 3/18,Michigan,3062222,42223
4730,Sat 3/18,Minnesota,1781651,14918
4731,Sat 3/18,Mississippi,991967,13417
4732,Sat 3/18,Missouri,1791607,23951
4733,Sat 3/18,Montana,330827,3701
4734,Sat 3/18,Nebraska,569324,5066
4735,Sat 3/18,Nevada,891702,12078
4736,Sat 3/18,New Hampshire,379083,3012
4737,Sat 3/18,New Jersey,3054372,36079
4738,Sat 3/18,New Mexico,672409,9098
4739,Sat 3/18,New York,6800040,79982
4740,Sat 3/18,North Carolina,3477321,29712
4741,Sat 3/18,North Dakota,288106,2521
4742,Sat 3/18,Northern Mariana Islands,13395,41
4743,Sat 3/18,Ohio,3408238,42017
4744,Sat 3/18,Oklahoma,1293792,16513
4745,Sat 3/18,Oregon,965286,9432
4746,Sat 3/18,Pennsylvania,3533937,50599
4747,Sat 3/18,Puerto Rico,1137745,5837
4748,Sat 3/18,Rhode Island,461266,3911
4749,Sat 3/18,South Carolina,1838468,20176
4750,Sat 3/18,South Dakota,279882,3219
4751,Sat 3/18,Tennessee,2455756,29005
4752,Sat 3/18,Texas,8437665,94446
4753,Sat 3/18,Utah,1091984,5309
4754,Sat 3/18,Vermont,152951,932
4755,Sat 3/18,Virgin Islands,24831,130
4756,Sat 3/18,Virginia,2296086,23775
4757,Sat 3/18,Washington,1936946,15859
4758,Sat 3/18,West Virginia,644682,8126
4759,Sat 3/18,Wisconsin,2011056,16457
4760,Sat 3/18,Wyoming,185640,2009
4761,Sun 3/19,Alabama,1646423,21612
4762,Sun 3/19,Alaska,308399,1438
4763,Sun 3/19,American Samoa,8320,34
4764,Sun 3/19,Arizona,2448406,33158
4765,Sun 3/19,Arkansas,1008303,13068
4766,Sun 3/19,California,12153083,104130
4767,Sun 3/19,Colorado,1769225,14209
4768,Sun 3/19,Connecticut,977939,12258
4769,Sun 3/19,Delaware,332526,3342
4770,Sun 3/19,District of Columbia,178106,1432
4771,Sun 3/19,Florida,7542869,87141
4772,Sun 3/19,Georgia,2982137,41021
4773,Sun 3/19,Guam,62030,416
4774,Sun 3/19,Hawaii,371902,1846
4775,Sun 3/19,Idaho,522215,5437
4776,Sun 3/19,Illinois,4099400,41573
4777,Sun 3/19,Indiana,2054532,26115
4778,Sun 3/19,Iowa,905744,10743
4779,Sun 3/19,Kansas,939525,10208
4780,Sun 3/19,Kentucky,1721300,18286
4781,Sun 3/19,Louisiana,1576509,18801
4782,Sun 3/19,Maine,319103,2970
4783,Sun 3/19,Maryland,1368228,16646
4784,Sun 3/19,Massachusetts,2227610,24391
4785,Sun 3/19,Michigan,3062222,42223
4786,Sun 3/19,Minnesota,1781651,14918
4787,Sun 3/19,Mississippi,991967,13417
4788,Sun 3/19,Missouri,1791607,23951
4789,Sun 3/19,Montana,330827,3701
4790,Sun 3/19,Nebraska,569324,5066
4791,Sun 3/19,Nevada,891702,12078
4792,Sun 3/19,New Hampshire,379083,3012
4793,Sun 3/19,New Jersey,3054372,36079
4794,Sun 3/19,New Mexico,672409,9098
4795,Sun 3/19,New York,6800591,79982
4796,Sun 3/19,North Carolina,3477321,29712
4797,Sun 3/19,North Dakota,288106,2521
4798,Sun 3/19,Northern Mariana Islands,13395,41
4799,Sun 3/19,Ohio,3408238,42017
4800,Sun 3/19,Oklahoma,1293792,16513
4801,Sun 3/19,Oregon,965286,9432
4802,Sun 3/19,Pennsylvania,3533937,50599
4803,Sun 3/19,Puerto Rico,1138039,5837
4804,Sun 3/19,Rhode Island,461266,3911
4805,Sun 3/19,South Carolina,1838468,20176
4806,Sun 3/19,South Dakota,279882,3219
4807,Sun 3/19,Tennessee,2455756,29005
4808,Sun 3/19,Texas,8437665,94446
4809,Sun 3/19,Utah,1091984,5309
4810,Sun 3/19,Vermont,152951,932
4811,Sun 3/19,Virgin Islands,24831,130
4812,Sun 3/19,Virginia,2296086,23775
4813,Sun 3/19,Washington,1936946,15859
4814,Sun 3/19,West Virginia,644682,8126
4815,Sun 3/19,Wisconsin,2011056,16457
4816,Sun 3/19,Wyoming,185640,2009
4817,Mon 3/20,Alabama,1646423,21612
4818,Mon 3/20,Alaska,308399,1438
4819,Mon 3/20,American Samoa,8320,34
4820,Mon 3/20,Arizona,2448406,33158
4821,Mon 3/20,Arkansas,1008303,13068
4822,Mon 3/20,California,12154293,104165
4823,Mon 3/20,Colorado,1769872,14211
4824,Mon 3/20,Connecticut,977982,12258
4825,Mon 3/20,Delaware,332526,3342
4826,Mon 3/20,District of Columbia,178106,1432
4827,Mon 3/20,Florida,7542869,87141
4828,Mon 3/20,Georgia,2982137,41021
4829,Mon 3/20,Guam,62030,416
4830,Mon 3/20,Hawaii,371902,1846
4831,Mon 3/20,Idaho,522225,5437
4832,Mon 3/20,Illinois,4099448,41573
4833,Mon 3/20,Indiana,2054532,26115
4834,Mon 3/20,Iowa,905744,10743
4835,Mon 3/20,Kansas,939525,10230
4836,Mon 3/20,Kentucky,1723443,18348
4837,Mon 3/20,Louisiana,1576509,18801
4838,Mon 3/20,Maine,319103,2970
4839,Mon 3/20,Maryland,1368546,16651
4840,Mon 3/20,Massachusetts,2227610,24391
4841,Mon 3/20,Michigan,3062222,42223
4842,Mon 3/20,Minnesota,1781651,14918
4843,Mon 3/20,Mississippi,991967,13417
4844,Mon 3/20,Missouri,1791765,23951
4845,Mon 3/20,Montana,330875,3701
4846,Mon 3/20,Nebraska,570637,5067
4847,Mon 3/20,Nevada,891702,12078
4848,Mon 3/20,New Hampshire,379442,3017
4849,Mon 3/20,New Jersey,3055648,36079
4850,Mon 3/20,New Mexico,672797,9098
4851,Mon 3/20,New York,6801319,79984
4852,Mon 3/20,North Carolina,3477321,29712
4853,Mon 3/20,North Dakota,288106,2521
4854,Mon 3/20,Northern Mariana Islands,13395,41
4855,Mon 3/20,Ohio,3408238,42017
4856,Mon 3/20,Oklahoma,1293792,16513
4857,Mon 3/20,Oregon,965286,9432
4858,Mon 3/20,Pennsylvania,3533937,50599
4859,Mon 3/20,Puerto Rico,1138220,5837
4860,Mon 3/20,Rhode Island,461266,3911
4861,Mon 3/20,South Carolina,1838468,20176
4862,Mon 3/20,South Dakota,279882,3219
4863,Mon 3/20,Tennessee,2455756,29005
4864,Mon 3/20,Texas,8437665,94450
4865,Mon 3/20,Utah,1091984,5309
4866,Mon 3/20,Vermont,152951,932
4867,Mon 3/20,Virgin Islands,24838,130
4868,Mon 3/20,Virginia,2296996,23775
4869,Mon 3/20,Washington,1936946,15859
4870,Mon 3/20,West Virginia,644682,8126
4871,Mon 3/20,Wisconsin,2011056,16457
4872,Mon 3/20,Wyoming,185640,2009
4873,Tue 3/21,Alabama,1646423,21612
4874,Tue 3/21,Alaska,308893,1438
4875,Tue 3/21,American Samoa,8320,34
4876,Tue 3/21,Arizona,2448406,33158
4877,Tue 3/21,Arkansas,1008303,13068
4878,Tue 3/21,California,12154941,104185
4879,Tue 3/21,Colorado,1770192,14219
4880,Tue 3/21,Connecticut,978197,12257
4881,Tue 3/21,Delaware,332526,3342
4882,Tue 3/21,District of Columbia,178106,1432
4883,Tue 3/21,Florida,7542869,87141
4884,Tue 3/21,Georgia,2982137,41021
4885,Tue 3/21,Guam,62077,416
4886,Tue 3/21,Hawaii,371902,1846
4887,Tue 3/21,Idaho,522232,5437
4888,Tue 3/21,Illinois,4099448,41573
4889,Tue 3/21,Indiana,2054532,26115
4890,Tue 3/21,Iowa,905744,10743
4891,Tue 3/21,Kansas,939546,10230
4892,Tue 3/21,Kentucky,1723443,18348
4893,Tue 3/21,Louisiana,1576509,18801
4894,Tue 3/21,Maine,319997,2981
4895,Tue 3/21,Maryland,1369209,16659
4896,Tue 3/21,Massachusetts,2227610,24391
4897,Tue 3/21,Michigan,3068195,42311
4898,Tue 3/21,Minnesota,1781651,14918
4899,Tue 3/21,Mississippi,991967,13417
4900,Tue 3/21,Missouri,1793903,23977
4901,Tue 3/21,Montana,330875,3701
4902,Tue 3/21,Nebraska,570699,5067
4903,Tue 3/21,Nevada,891702,12078
4904,Tue 3/21,New Hampshire,379453,3017
4905,Tue 3/21,New Jersey,3056230,36079
4906,Tue 3/21,New Mexico,672997,9098
4907,Tue 3/21,New York,6802990,79987
4908,Tue 3/21,North Carolina,3477321,29712
4909,Tue 3/21,North Dakota,288106,2521
4910,Tue 3/21,Northern Mariana Islands,13395,41
4911,Tue 3/21,Ohio,3408238,42017
4912,Tue 3/21,Oklahoma,1293792,16513
4913,Tue 3/21,Oregon,965286,9432
4914,Tue 3/21,Pennsylvania,3533937,50599
4915,Tue 3/21,Puerto Rico,1138278,5842
4916,Tue 3/21,Rhode Island,461266,3911
4917,Tue 3/21,South Carolina,1840458,20192
4918,Tue 3/21,South Dakota,279882,3219
4919,Tue 3/21,Tennessee,2455756,29005
4920,Tue 3/21,Texas,8437665,94450
4921,Tue 3/21,Utah,1091984,5309
4922,Tue 3/21,Vermont,152951,932
4923,Tue 3/21,Virgin Islands,24838,130
4924,Tue 3/21,Virginia,2297406,23782
4925,Tue 3/21,Washington,1936946,15859
4926,Tue 3/21,West Virginia,644682,8126
4927,Tue 3/21,Wisconsin,2012865,16474
4928,Tue 3/21,Wyoming,185800,2014
4929,Wed 3/22,Alabama,1648385,21631
4930,Wed 3/22,Alaska,308893,1438
4931,Wed 3/22,American Samoa,8320,34
4932,Wed 3/22,Arizona,2451062,33190
4933,Wed 3/22,Arkansas,1008303,13068
4934,Wed 3/22,California,12155467,104196
4935,Wed 3/22,Colorado,1770649,14245
4936,Wed 3/22,Connecticut,978330,12257
4937,Wed 3/22,Delaware,332861,3352
4938,Wed 3/22,District of Columbia,178106,1432
4939,Wed 3/22,Florida,7542869,87141
4940,Wed 3/22,Georgia,2984923,41055
4941,Wed 3/22,Guam,62077,416
4942,Wed 3/22,Hawaii,372408,1851
4943,Wed 3/22,Idaho,522914,5456
4944,Wed 3/22,Illinois,4099448,41573
4945,Wed 3/22,Indiana,2054532,26115
4946,Wed 3/22,Iowa,907421,10770
4947,Wed 3/22,Kansas,940815,10230
4948,Wed 3/22,Kentucky,1723443,18348
4949,Wed 3/22,Louisiana,1580709,18835
4950,Wed 3/22,Maine,319997,2981
4951,Wed 3/22,Maryland,1369518,16667
4952,Wed 3/22,Massachusetts,2227610,24391
4953,Wed 3/22,Michigan,3068195,42311
4954,Wed 3/22,Minnesota,1781651,14918
4955,Wed 3/22,Mississippi,993035,13417
4956,Wed 3/22,Missouri,1793953,23977
4957,Wed 3/22,Montana,330875,3701
4958,Wed 3/22,Nebraska,570776,5068
4959,Wed 3/22,Nevada,891702,12093
4960,Wed 3/22,New Hampshire,379453,3017
4961,Wed 3/22,New Jersey,3056798,36092
4962,Wed 3/22,New Mexico,673265,9109
4963,Wed 3/22,New York,6803974,80138
4964,Wed 3/22,North Carolina,3481732,29746
4965,Wed 3/22,North Dakota,288106,2521
4966,Wed 3/22,Northern Mariana Islands,13395,41
4967,Wed 3/22,Ohio,3408238,42017
4968,Wed 3/22,Oklahoma,1293792,16513
4969,Wed 3/22,Oregon,967156,9451
4970,Wed 3/22,Pennsylvania,3539135,50701
4971,Wed 3/22,Puerto Rico,1138711,5848
4972,Wed 3/22,Rhode Island,461266,3911
4973,Wed 3/22,South Carolina,1840458,20192
4974,Wed 3/22,South Dakota,280525,3222
4975,Wed 3/22,Tennessee,2459151,29035
4976,Wed 3/22,Texas,8447168,94515
4977,Wed 3/22,Utah,1091984,5309
4978,Wed 3/22,Vermont,152951,932
4979,Wed 3/22,Virgin Islands,24838,130
4980,Wed 3/22,Virginia,2297846,23782
4981,Wed 3/22,Washington,1940704,15905
4982,Wed 3/22,West Virginia,645710,8132
4983,Wed 3/22,Wisconsin,2013485,16483
4984,Wed 3/22,Wyoming,185800,2014
4985,Thu 3/23,Alabama,1648385,21631
4986,Thu 3/23,Alaska,308893,1438
4987,Thu 3/23,American Samoa,8321,34
4988,Thu 3/23,Arizona,2451062,33190
4989,Thu 3/23,Arkansas,1008303,13068
4990,Thu 3/23,California,12169158,104277
4991,Thu 3/23,Colorado,1771010,14245
4992,Thu 3/23,Connecticut,978456,12270
4993,Thu 3/23,Delaware,332861,3352
4994,Thu 3/23,District of Columbia,178226,1432
4995,Thu 3/23,Florida,7542869,87141
4996,Thu 3/23,Georgia,2984923,41055
4997,Thu 3/23,Guam,62077,416
4998,Thu 3/23,Hawaii,372408,1851
4999,Thu 3/23,Idaho,522919,5456
5000,Thu 3/23,Illinois,4107931,41618
5001,Thu 3/23,Indiana,2054533,26179
5002,Thu 3/23,Iowa,907421,10770
5003,Thu 3/23,Kansas,940815,10232
5004,Thu 3/23,Kentucky,1723443,18348
5005,Thu 3/23,Louisiana,1580709,18835
5006,Thu 3/23,Maine,319997,2981
5007,Thu 3/23,Maryland,1369930,16672
5008,Thu 3/23,Massachusetts,2230150,24441
5009,Thu 3/23,Michigan,3068195,42311
5010,Thu 3/23,Minnesota,1784263,14964
5011,Thu 3/23,Mississippi,993035,13431
5012,Thu 3/23,Missouri,1794207,23998
5013,Thu 3/23,Montana,330875,3701
5014,Thu 3/23,Nebraska,570835,5068
5015,Thu 3/23,Nevada,892814,12093
